2023-04-29 12:56:55,145 INFO    SenderThread:27762 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-29 12:56:55,328 INFO    Thread-13 :27762 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230429_125602-w3fzc18v/files/wandb-summary.json
2023-04-29 12:56:55,668 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: partial_history
2023-04-29 12:56:56,737 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: status_report
2023-04-29 12:56:58,329 INFO    Thread-13 :27762 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230429_125602-w3fzc18v/files/output.log
2023-04-29 12:57:01,737 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: status_report
2023-04-29 12:57:03,382 DEBUG   SystemMonitor:27762 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-04-29 12:57:03,383 DEBUG   SenderThread:27762 [sender.py:send():336] send: stats
2023-04-29 12:57:04,814 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: stop_status
2023-04-29 12:57:04,814 DEBUG   SenderThread:27762 [sender.py:send_request():363] send_request: stop_status
2023-04-29 12:57:07,051 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: status_report
2023-04-29 12:57:07,816 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: partial_history
2023-04-29 12:57:07,816 DEBUG   SenderThread:27762 [sender.py:send():336] send: history
2023-04-29 12:57:07,817 DEBUG   SenderThread:27762 [sender.py:send_request():363] send_request: summary_record
2023-04-29 12:57:07,817 INFO    SenderThread:27762 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-29 12:57:08,333 INFO    Thread-13 :27762 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230429_125602-w3fzc18v/files/wandb-summary.json
2023-04-29 12:57:08,335 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: partial_history
