2023-05-02 13:00:53,537 INFO    Thread-13 :24618 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_130009-z8tar6uh/files/output.log
2023-05-02 13:00:56,216 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:00:57,131 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 13:00:57,131 DEBUG   SenderThread:24618 [sender.py:send_request():363] send_request: stop_status
2023-05-02 13:01:01,360 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:01:03,871 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: partial_history
2023-05-02 13:01:03,872 DEBUG   SenderThread:24618 [sender.py:send():336] send: history
2023-05-02 13:01:03,872 DEBUG   SenderThread:24618 [sender.py:send_request():363] send_request: summary_record
2023-05-02 13:01:03,873 INFO    SenderThread:24618 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-05-02 13:01:04,341 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: partial_history
2023-05-02 13:01:04,539 INFO    Thread-13 :24618 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_130009-z8tar6uh/files/wandb-summary.json
2023-05-02 13:01:05,540 INFO    Thread-13 :24618 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_130009-z8tar6uh/files/output.log
2023-05-02 13:01:06,408 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:01:10,593 DEBUG   SystemMonitor:24618 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-05-02 13:01:10,594 DEBUG   SenderThread:24618 [sender.py:send():336] send: stats
2023-05-02 13:01:11,595 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
